"","utm_x","utm_y","poverty","nightlight","water_way","elev","poverty2","soil","HK_positive","HK_examined","TT_positive","TT_examined","Asc_positive","Asc_examined","STH_positive","STH_examined","HK.prev","ASC.prev","TT.prev","prob.none","prob.atleast.one"
"2296",3715848.33188241,-1359840.09404435,0.65276505545475,0.353283762931824,1.5945508480072,1228.43432617188,83.96992295659,8.07265929277873,0,29,0,29,0,29,0,29,0,0,0,1,0
"2297",3922435.02063267,-1790733.8119967,0.476195292323262,0.0531308948993683,1.67021048069,1195.95166015625,78.6939663273415,12.4870154059204,0,30,0,30,0,30,0,30,0,0,0,1,0
"2298",3898605.80345423,-1674848.06220037,0.736102415787242,0.00515044387429953,9.89107036590576,655.6337890625,90.218666996397,14.1138329160693,0,30,0,30,0,30,0,30,0,0,0,1,0
"2299",3776554.76865806,-1592049.05519245,0.644740921155591,0.0229218881577253,6.52655696868896,1150.90563964844,84.4260942063874,4.72506321269251,2,30,0,30,5,30,7,30,6.66666666666667,16.6666666666667,0,88.7777777777778,-87.7777777777778
"2300",3764066.33592367,-1612086.70170266,0.671786868920771,-0.000440653413534164,0.540953040122986,1208.91076660156,86.8409870051049,8.19712232453588,0,29,0,29,0,29,0,29,0,0,0,1,0
"2301",3783259.97573455,-1272841.12527032,0.529023509144259,0.0636179596185684,7.38295698165894,1409.611328125,80.8227153840699,13.1130118441442,0,30,0,30,1,30,1,30,0,3.33333333333333,0,-2.33333333333333,3.33333333333333
"2302",3705248.8573234,-1557735.47290608,0.695894458633496,0.00827924348413944,2.73472666740417,1089.63977050781,89.9426151554386,6.7172919357588,0,29,0,29,1,29,1,29,0,3.44827586206897,0,-2.44827586206897,3.44827586206897
"2303",3756616.92465538,-1560257.21135884,0.347395687946256,2.73496460914612,3.82976698875427,1138.72387695312,57.216859955238,4.59758998346395,0,27,0,27,4,27,4,27,0,14.8148148148148,0,-13.8148148148148,14.8148148148148
"2304",3708252.83604635,-1350872.58294142,0.707059050988419,0.668000459671021,1.78883051872253,1215.97705078125,87.1614563897735,7.00751681463602,0,30,0,30,0,30,0,30,0,0,0,1,0
"2305",3767806.97137695,-1279499.85606509,0.656327866574396,0.0211337208747864,0.586243450641632,1265.55285644531,84.6820483105189,6.22024895805509,3,30,0,30,8,30,10,30,10,26.6666666666667,0,231,-230
"2306",3765376.83349709,-1274186.32614827,0.621019416118242,0.0449560135602951,1.60939145088196,1223.47912597656,83.732574859867,6.02928900713662,0,28,0,28,0,28,0,28,0,0,0,1,0
"2307",3771819.00374878,-1252553.69946196,0.560834154805516,0.680762827396393,2.38049459457397,1097.65026855469,79.8781826386846,6.65850012387433,2,30,0,30,3,30,5,30,6.66666666666667,10,0,51,-50
"2308",3756797.17317487,-1277058.72489161,0.641213904858083,0.196016445755959,0.378824710845947,1247.89294433594,83.4598954361003,6.25889222443487,0,29,0,29,0,29,0,29,0,0,0,1,0
"2310",3893849.82292542,-1777358.45833247,0.0666408650195359,16.2132015228271,1.39116382598877,1009.59716796875,27.3952326050058,14.0038253750416,0,30,0,30,0,30,0,30,0,0,0,1,0
"2311",3783088.44353119,-1286556.2715561,0.461013124344381,0.617471277713776,1.84333348274231,1318.3818359375,65.0330352049378,12.329203863368,0,30,0,30,0,30,0,30,0,0,0,1,0
"2312",3797823.99377063,-1510124.47443179,0.588456861162814,0.0254425276070833,0.677919030189514,714.164123535156,86.0520726905776,5.82908659999736,0,28,0,28,0,28,0,28,0,0,0,1,0
"2313",3739436.60915498,-1569379.31630807,0.633059172957294,0.0454417988657951,3.68659496307373,1147.24230957031,83.6035730276532,4.0371506791595,0,30,0,30,3,30,3,30,0,10,0,-9,10
"2314",3860313.46822616,-1678025.25258103,0.705122217189651,-0.00324899912811816,0.741533756256104,1080.16735839844,88.6084557498412,10.3898943359402,0,30,0,30,11,30,11,30,0,36.6666666666667,0,-35.6666666666667,36.6666666666667
"2315",3758252.18793762,-1567458.10144648,0.0694237074986918,17.21750831604,0.282435417175293,1050.71264648438,33.8090000805413,3.26930928180231,0,26,0,26,0,26,0,26,0,0,0,1,0
"2316",3904987.30458344,-1773804.65932552,0.166014899750201,3.86206555366516,0.294522911310196,1023.55657958984,39.2901181491778,15.7087877732239,0,30,0,30,0,30,0,30,0,0,0,1,0
"2317",3765325.99388564,-1574559.56232695,0.0858954930286221,16.3181266784668,2.68473124504089,1132.6533203125,57.6368153433485,4.1458835026226,0,26,0,26,1,26,1,26,0,3.84615384615385,0,-2.84615384615385,3.84615384615385
"2318",3762880.86127037,-1508154.66122932,0.459965807263191,-0.0174493119120598,4.38504838943481,1315.27282714844,74.3099462448598,4.86384715542226,1,23,0,23,2,23,3,23,4.34782608695652,8.69565217391304,0,25.7637051039698,-24.7637051039698
"2319",3771016.10078949,-1250963.69782243,0.572530897630253,0.094913475215435,1.13983500003815,1066.39733886719,80.5850490389362,6.10132483479936,2,30,0,30,7,30,8,30,6.66666666666667,23.3333333333333,0,126.555555555556,-125.555555555556
"2320",3862345.00440534,-1753100.02147568,0.72590019761355,0.0120086185634136,3.79389953613281,369.493377685547,88.9536421680588,3.61928611602014,3,30,0,30,5,30,7,30,10,16.6666666666667,0,141,-140
"2321",3723217.98384875,-1553314.98198682,0.650397469435282,0.365792781114578,11.3774299621582,1178.12768554688,85.2843112950703,4.0573454872176,0,30,0,30,0,30,0,30,0,0,0,1,0
"2322",3765205.6352522,-1475059.35701166,0.429535166260957,0.00775962835177779,4.32895517349243,1067.68383789062,69.3832420320809,9.27500188534886,1,30,1,30,0,30,2,30,3.33333333333333,0,3.33333333333333,5.44444444444445,-4.44444444444445
"2323",3729185.7950335,-1560245.64834977,0.633619456075726,0.0537317730486393,5.04138708114624,1148.48486328125,84.8849240763297,4.58901469695951,0,30,0,30,0,30,0,30,0,0,0,1,0
"2324",3758239.46189344,-1561044.85859001,0.0773306095928621,11.6293249130249,2.21102738380432,1131.08996582031,40.220908343795,5.05496200695773,3,29,0,29,2,29,5,29,10.3448275862069,6.89655172413793,0,55.10225921522,-54.10225921522
"2325",3894015.92273764,-1768391.34638537,0.370486830563943,2.48247098922729,0.955359995365143,791.065307617188,62.7597201950104,9.00406730713409,0,30,0,30,0,30,0,30,0,0,0,1,0
"2326",3889010.94277183,-1757123.75680388,0.656752505735953,0.118876621127129,1.10009574890137,632.368103027344,87.1619006379933,6.25367220328032,0,30,0,30,1,30,1,30,0,3.33333333333333,0,-2.33333333333333,3.33333333333333
"2327",3793129.3614132,-1518871.81399487,0.506943243272526,0.0122484266757965,1.67081904411316,880.001403808594,80.3022351622639,5.30458092650347,0,30,0,30,0,30,0,30,0,0,0,1,0
"2328",3761920.10727313,-1574825.9182342,0.0438085355197572,12.3092155456543,1.27217781543732,1067.388671875,21.6147920762214,3.33421903509492,1,30,0,30,4,30,5,30,3.33333333333333,13.3333333333333,0,28.7777777777778,-27.7777777777778
"2329",3762250.95881852,-1290598.82567358,0.714968061543685,0.00427259178832173,1.06051325798035,1388.40783691406,89.8400267025239,9.62074646386032,0,28,0,28,0,28,0,28,0,0,0,1,0
"2330",3753227.11257734,-1576243.23944451,0.315019229740062,13.6601419448853,0.77594393491745,1092.54382324219,46.4613388075949,4.36227932290041,1,30,0,30,3,30,4,30,3.33333333333333,10,0,21,-20
"2331",3738746.77340249,-1277735.10818962,0.690388378274343,0.00280362251214683,8.054030418396,1258.81127929688,87.4965663230115,8.70558717874806,1,30,0,30,0,30,1,30,3.33333333333333,0,0,-2.33333333333333,3.33333333333333
"2332",3710755.79913709,-1368716.39503839,0.687386767109337,0.18324288725853,0.649588108062744,1236.91552734375,85.4014055653258,10.9563178484963,0,27,0,27,0,27,0,27,0,0,0,1,0
"2333",3738168.25714078,-1548643.57063853,0.628081122260419,0.0142526924610138,11.2072973251343,1214.79370117188,87.2801876653715,4.10105275490192,0,29,0,29,0,29,0,29,0,0,0,1,0
"2334",3747937.75584034,-1597257.19606682,0.662273999335224,0.00432125059887767,4.08740186691284,1140.830078125,84.7765527756392,4.84277131963597,0,10,0,10,0,10,0,10,0,0,0,1,0
"2335",3737717.39539195,-1329654.37826512,0.700099351084005,0.0174071695655584,0.525925099849701,1307.2763671875,87.886092500091,13.3395349868416,0,26,0,26,0,26,0,26,0,0,0,1,0
"2336",3729808.94261864,-1546898.83542996,0.667884990057566,-0.00100623222533613,4.96435928344727,1148.90905761719,90.3107933496587,4.5233679408553,0,29,1,29,2,29,3,29,0,6.89655172413793,3.44827586206897,14.436385255648,-13.436385255648
"2337",3745360.87660772,-1414871.87094756,0.580024741692656,0.00245800917036831,1.52361333370209,1132.8271484375,84.1286942825361,8.93220010182121,3,30,0,30,10,30,12,30,10,33.3333333333333,0,291,-290
"2338",3755416.91946894,-1567518.59440824,0.315845636134798,1.49708878993988,0.433801174163818,1071.91906738281,57.9047685302457,4.35213143996124,0,30,0,30,0,30,0,30,0,0,0,1,0
"2339",3716745.50018651,-1329914.43056387,0.756997852975632,-0.00304235541261733,1.24285018444061,1188.10559082031,91.2612174932474,9.93228524577916,2,30,0,30,1,30,3,30,6.66666666666667,3.33333333333333,0,13.2222222222222,-12.2222222222222
"2340",3725693.13821749,-1260069.54570324,0.691553341855421,0.00878116674721241,1.38104796409607,1133.09936523438,87.8370489181909,6.19597165426492,0,30,0,30,0,30,0,30,0,0,0,1,0
"2341",3762489.50646853,-1491283.35613125,0.54751396620431,0.148023262619972,6.19379949569702,1204.49499511719,82.4964827864801,7.02871166184497,0,30,0,30,0,30,0,30,0,0,0,1,0
"2342",3721945.38276958,-1540978.85918167,0.611885077706943,0.00754787540063262,3.66460752487183,1124.51171875,87.7856626287286,7.03248639271174,0,30,0,30,0,30,0,30,0,0,0,1,0
"2343",3769140.48982106,-1492522.23793877,0.465016030978503,0.0119551299139857,0.783396661281586,1227.302734375,74.2265480655275,7.93951101033226,0,29,0,29,1,29,1,29,0,3.44827586206897,0,-2.44827586206897,3.44827586206897
"2344",3859446.62335136,-1693668.83308134,0.604668526076138,0.00872688088566065,10.2368774414062,1462.3955078125,86.1775590758136,9.07456465792757,0,29,0,29,0,29,0,29,0,0,0,1,0
"2345",3901894.67101802,-1783009.60491142,0.0417740796587573,12.1006889343262,0.690439522266388,1176.38623046875,18.121473360697,10.4148505202337,0,30,0,30,0,30,0,30,0,0,0,1,0
"2346",3781729.3216042,-1555799.7363689,0.573725259522243,0.00671725766733289,1.32231557369232,1080.17321777344,82.7713634406265,3.9610467949378,4,30,0,30,3,30,7,30,13.3333333333333,10,0,111,-110
"2347",3844766.85530875,-1656668.08842803,0.589677124779328,0.00391163071617484,10.1446685791016,1392.37683105469,38.0006572711941,7.14408600405481,0,29,0,29,0,29,0,29,0,0,0,1,0
"2348",3884631.93456664,-1684265.47050014,0.662200456405024,1.21541523933411,4.16850137710571,734.138061523438,87.0089374062713,7.08499142013275,0,27,0,27,1,27,1,27,0,3.7037037037037,0,-2.7037037037037,3.7037037037037
"2349",3864368.69256042,-1658078.85700799,0.619536846169348,0.0313606858253479,11.2043724060059,1087.99877929688,83.7777249799365,13.7054846961746,0,30,0,30,0,30,0,30,0,0,0,1,0
"2350",3907001.15209554,-1685268.23378558,0.73776184646017,0.0115188648924232,6.58930540084839,643.762451171875,90.2681132135162,12.9907885476654,1,29,0,29,0,29,1,29,3.44827586206897,0,0,-2.44827586206897,3.44827586206897
"2351",3900610.05522622,-1785271.98431506,0.0428250403207706,9.77810764312744,1.24597084522247,1210.99438476562,22.9239247809934,14.2297429919426,1,30,0,30,0,30,1,30,3.33333333333333,0,0,-2.33333333333333,3.33333333333333
"2352",3724592.58920372,-1589511.01419735,0.683034679712998,-0.0212177261710167,2.49650025367737,1163.14074707031,87.5915040093778,7.57072111814744,0,30,0,30,0,30,0,30,0,0,0,1,0
"2353",3777126.69814549,-1509361.06477142,0.423638337780392,0.023704232648015,4.28746557235718,1604.06225585938,72.5101511917619,6.94544113203054,0,30,0,30,0,30,0,30,0,0,0,1,0
"2354",3783391.8781992,-1261215.5763366,0.684329248852646,0.0081405658274889,5.06605100631714,1324.85314941406,90.8498513837741,14.5523089829226,0,29,0,29,0,29,0,29,0,0,0,1,0
"2355",3768143.34548228,-1478962.54034911,0.447840238835503,-0.00897763483226299,2.37285017967224,1078.28503417969,71.9589601779218,8.27267301983929,4,29,0,29,4,29,8,29,13.7931034482759,13.7931034482759,0,163.663495838288,-162.663495838288
"2356",3876473.9636075,-1689186.52900978,0.668886152663479,0.279776126146317,2.69210886955261,723.032043457031,87.1936124026918,7.24911803777697,2,30,0,30,3,30,5,30,6.66666666666667,10,0,51,-50
"2357",3787903.75066942,-1282535.0017944,0.138617599287762,4.45175361633301,1.16745841503143,1298.29028320312,39.0369918516116,12.229756398963,0,30,0,30,0,30,0,30,0,0,0,1,0
"2358",3898362.20301253,-1735392.75710732,0.686131607525733,0.0443843603134155,1.33704376220703,495.002624511719,89.7218677530771,3.51908518406172,0,30,0,30,0,30,0,30,0,0,0,1,0
"2359",3739474.61362914,-1597691.11323382,0.679441387810825,0.00340158934704959,2.33496761322021,1123.78759765625,87.3545423246145,10.3786884572658,0,30,0,30,0,30,0,30,0,0,0,1,0
"2360",3889900.38550326,-1661310.87169683,0.729349637937524,0.015427547506988,8.92117786407471,750.883483886719,90.4759184081552,7.35232808446182,0,30,0,30,0,30,0,30,0,0,0,1,0
"2361",3744765.08356104,-1596793.37386059,0.684032720755928,0.0132922176271677,1.26119828224182,1139.65686035156,86.3018045073651,7.52338580770389,0,30,0,30,2,30,2,30,0,6.66666666666667,0,-5.66666666666667,6.66666666666667
"2362",3785905.39437766,-1284183.18640336,0.0739231207879899,8.28712749481201,0.507691264152527,1278.08837890625,33.1662923237135,12.3252657595662,1,29,0,29,1,29,2,29,3.44827586206897,3.44827586206897,0,5.99405469678954,-4.99405469678954
"2363",3782520.33564188,-1283743.07615594,0.295653838792496,1.94471561908722,0.94945240020752,1311.37536621094,68.071268381748,11.9039169200335,0,30,0,30,0,30,0,30,0,0,0,1,0
"2364",3724158.37639793,-1360782.11086488,0.621808477179251,0.0101148905232549,2.32128238677979,1286.51843261719,82.0301259908946,8.77006984596975,0,30,0,30,2,30,2,30,0,6.66666666666667,0,-5.66666666666667,6.66666666666667
"2365",3762610.67773426,-1572953.98057469,0.0447168655058988,14.2240409851074,0.821989238262177,1062.14208984375,16.4824611038357,3.25590198411588,0,29,0,29,0,29,0,29,0,0,0,1,0
"2366",3738608.12497671,-1335023.2259751,0.342162553978445,1.88800752162933,2.09710907936096,1345.70642089844,66.495381913543,12.026174582879,0,28,0,28,0,28,0,28,0,0,0,1,0
"2367",3774304.91046715,-1600137.09567866,0.630350273800441,0.0159748066216707,4.46100091934204,1209.07995605469,82.7979318554138,7.60560011640322,0,29,0,29,0,29,0,29,0,0,0,1,0
"2368",3745836.64497942,-1377910.66836202,0.550526304914968,0.00426602596417069,2.2809910774231,1529.36572265625,78.5913540293054,16.1234978098709,0,30,0,30,0,30,0,30,0,0,0,1,0
"2369",3776427.06293822,-1505700.34917769,0.444364817332026,0.029346227645874,0.731485605239868,1458.10327148438,73.0378136496513,5.882352,5,30,0,30,9,30,14,30,16.6666666666667,30,0,454.333333333333,-453.333333333333
"2370",3885346.52777389,-1732863.79236795,0.648753983627154,0.0525716319680214,1.01287138462067,485.240051269531,85.5002856785377,4.4299248981996,1,30,0,30,0,30,1,30,3.33333333333333,0,0,-2.33333333333333,3.33333333333333
"2371",3761072.16444786,-1573670.94478431,0.0424168472607805,11.6437644958496,0.783771157264709,1072.16174316406,15.9365326642055,3.35010088482419,0,30,0,30,0,30,0,30,0,0,0,1,0
"2372",3857463.36643533,-1744007.70487372,0.680809441500369,0.211464196443558,5.57588243484497,766.176635742188,88.602737122571,7.75211362842367,2,30,1,30,3,30,6,30,6.66666666666667,10,3.33333333333333,-119,120
"2373",3759975.46708846,-1561825.74048112,0.261767661356544,4.36680459976196,0.737326622009277,1126.88012695312,47.3154837813097,4.64706855572336,1,29,0,29,3,29,4,29,3.44827586206897,10.3448275862069,0,22.8787158145065,-21.8787158145065
"2374",3902323.08407834,-1782654.11514187,0.0417740796587573,16.3129692077637,0.489309042692184,1165.11267089844,18.121473360697,10.4148505202337,2,30,2,30,0,30,4,30,6.66666666666667,0,6.66666666666667,32.1111111111111,-31.1111111111111
"2375",3871331.71223801,-1739500.41152208,0.723477801544998,0.368024319410324,0.459722906351089,363.263397216797,90.0334642250757,4.42774480569695,0,30,0,30,0,30,0,30,0,0,0,1,0
"2376",3926266.89354061,-1795323.68919298,0.649858124199808,0.0457191728055477,1.22883796691895,759.972290039062,85.4840189808916,9.32037766365499,0,30,0,30,0,30,0,30,0,0,0,1,0
"2377",3896174.07036606,-1777396.55649908,0.0504554852288883,16.3374996185303,0.177508950233459,953.793090820312,19.3923810789181,9.91643315926891,0,30,0,30,0,30,0,30,0,0,0,1,0
"2378",3712161.47264875,-1562278.79597735,0.655625730970246,0.00725329853594303,7.97423839569092,1125.12292480469,85.7551279728623,6.30199932510097,0,30,0,30,0,30,0,30,0,0,0,1,0
"2379",3897340.50159408,-1775335.08881254,0.0577835773354645,17.765941619873,0.992496430873871,924.841735839844,23.6211078091941,9.13411806069665,2,30,0,30,0,30,2,30,6.66666666666667,0,0,-5.66666666666667,6.66666666666667
